Serial,Precipitation(mm)
20191024,0
20191025,0
20191026,0
20191027,0
20191028,0
20191029,0
20191030,0
20191031,0
20191101,0
20191102,0
20191103,0
20191104,2.5
20191105,0
20191106,0
20191107,0
20191108,0
20191109,0
20191110,0
20191111,0
20191112,0
20191113,0
20191114,0
20191115,0
20191116,0
20191117,0
20191118,0
20191119,0
20191120,0
20191121,0
20191122,0
20191123,0
20191124,0
20191125,0
20191126,0
20191127,0
20191128,0
20191129,0
20191130,1.0
20191201,0
20191202,0
20191203,0
20191204,0.5
20191205,1.0
20191206,7.5
20191207,0
20191208,0
20191209,0
20191210,0
20191211,0
20191212,0
20191213,0
20191214,0
20191215,0
20191216,0
20191217,0
20191218,0
20191219,0
20191220,0
20191221,0
20191222,0
20191223,0
20191224,0
20191225,0
20191226,0
20191227,0
20191228,1.0
20191229,16.0
20191230,0
20191231,0
20200101,0
20200102,0
20200103,0
20200104,0
20200105,0
20200106,0
20200107,0
20200108,0
20200109,0
20200110,0
20200111,0
20200112,0
20200113,0
20200114,0
20200115,0
20200116,0
20200117,0
20200118,0
20200119,0
20200120,0
20200121,0
20200122,0
20200123,0
20200124,0
20200125,0.5
20200126,12.5
20200127,1.5
20200128,7.5
20200129,0
20200130,0
20200131,0
20200201,0
20200202,0
20200203,0
20200204,0
20200205,0
20200206,0
20200207,0
20200208,0
20200209,0
20200210,0
20200211,0
20200212,0
20200213,0.5
20200214,0
20200215,0
20200216,0
20200217,1.0
20200218,0
20200219,0
20200220,0
20200221,0
20200222,0
20200223,0
20200224,0
20200225,0
20200226,0
20200227,0
20200228,0
20200229,0
20200301,0
20200302,0
20200303,0
20200304,0
20200305,0.5
20200306,0
20200307,0
20200308,0
20200309,0
20200310,15.0
20200311,0
20200312,0
20200313,0
20200314,13.0
20200315,0
20200316,0
20200317,0
20200318,0
20200319,0
20200320,0
20200321,0
20200322,0
20200323,0
20200324,0
20200325,0
20200326,0
20200327,0
20200328,5.0
20200329,0
20200330,0
20200331,0
20200401,0
20200402,0
20200403,0
20200404,0
20200405,0
20200406,14.0
20200407,21.0
20200408,0
20200409,0
20200410,0
20200411,0
20200412,0.5
20200413,0
20200414,0
20200415,0
20200416,0
20200417,0
20200418,0
20200419,0
20200420,0
20200421,0
20200422,0
20200423,0
20200424,0
20200425,0
20200426,0
20200427,0
20200428,0
20200429,0
20200430,0
20200501,0
20200502,0
20200503,0
20200504,0
20200505,0
20200506,0
20200507,0
20200508,0
20200509,0
20200510,0
20200511,0.5
20200512,23.0
20200513,0
20200514,0
20200515,0
20200516,0
20200517,0
20200518,1.0
20200519,22.5
20200520,10.0
20200521,86.5
20200522,357.5
20200523,16.0
20200524,0
20200525,0
20200526,32.0
20200527,0
20200528,59.0
20200529,0
20200530,0
20200531,0
20200601,0
20200602,0
20200603,0
20200604,0
20200605,0
20200606,16.0
20200607,2.0
20200608,22.5
20200609,0
20200610,5.0
20200611,0
20200612,0
20200613,1.0
20200614,0
20200615,0
20200616,0
20200617,0
20200618,0
20200619,0
20200620,0
20200621,2.0
20200622,0
20200623,0.5
20200624,0
20200625,10.5
20200626,6.5
20200627,0
20200628,0
20200629,0
20200630,27.0
20200701,16.0
20200702,0
20200703,0
20200704,0
20200705,0
20200706,0
20200707,17.0
20200708,0
20200709,0
20200710,0
20200711,0
20200712,0
20200713,1.0
20200714,11.5
20200715,37.5
20200716,11.0
20200717,0
20200718,0
20200719,0
20200720,32.0
20200721,0
20200722,0
20200723,19.0
20200724,1.0
20200725,0
20200726,1.5
20200727,0
20200728,38.0
20200729,0
20200730,0.5
20200731,1.0
20200801,0
20200802,38.5
20200803,77.5
20200804,102.0
20200805,1.0
20200806,0
20200807,0.5
20200808,30.5
20200809,0
20200810,3.0
20200811,19.0
20200812,0
20200813,10.0
20200814,9.0
20200815,19.5
20200816,6.0
20200817,2.0
20200818,3.0
20200819,20.0
20200820,0
20200821,3.0
20200822,92.0
20200823,4.5
20200824,3.5
20200825,22.0
20200826,104.0
20200827,111.5
20200828,38.0
20200829,0
20200830,17.0
20200831,5.5
20200901,0
20200902,3.5
20200903,7.5
20200904,0.5
20200905,1.5
20200906,0
20200907,0
20200908,0
20200909,0
20200910,0
20200911,0
20200912,4.0
20200913,15.0
20200914,27.0
20200915,17.5
20200916,0
20200917,0
20200918,0
20200919,9.0
20200920,0.5
20200921,3.0
20200922,0
20200923,0
20200924,9.0
20200925,12.0
20200926,0
20200927,0
20200928,0
20200929,0
20200930,0
20201001,3.0
20201002,0
20201003,0
20201004,0
20201005,0.5
20201006,0
20201007,0
20201008,0
20201009,0
20201010,0
20201011,0
20201012,0
20201013,0
20201014,0
20201015,0
20201016,0
20201017,2.0
20201018,0
20201019,0
20201020,0
20201021,0.5
20201022,2.0
20201023,2.5
20201024,0
20201025,0
20201026,0
20201027,0
20201028,0
20201029,0
20201030,0
20201031,0
20201101,0
20201102,0
20201103,0
20201104,0
20201105,0
20201106,13.0
20201107,7.0
20201108,0.5
20201109,0.5
20201110,0
20201111,0
20201112,0
20201113,0.5
20201114,0
20201115,0
20201116,0
20201117,0
20201118,0
20201119,0
20201120,0
20201121,0
20201122,0
20201123,0
20201124,0
20201125,0
20201126,0
20201127,0
20201128,0
20201129,0
20201130,0
20201201,0
20201202,0
20201203,0
20201204,0
20201205,0
20201206,0
20201207,0
20201208,0
20201209,4.5
20201210,0
20201211,0
20201212,0
20201213,0
20201214,0
20201215,0
20201216,0
20201217,0
20201218,0
20201219,0
20201220,0
20201221,1.5
20201222,0
20201223,0
20201224,0.5
20201225,0
20201226,0
20201227,2.0
20201228,0
20201229,0
20201230,0
20201231,0
20210101,0
20210102,0
20210103,0
20210104,0
20210105,0
20210106,0
20210107,0
20210108,0
20210109,0
20210110,0
20210111,0
20210112,0
20210113,0
20210114,0
20210115,0
20210116,0
20210117,0
20210118,0
20210119,0
20210120,0
20210121,0
20210122,0
20210123,0
20210124,0
20210125,0
20210126,0
20210127,0
20210128,0
20210129,0
20210130,0
20210131,0
20210201,0
20210202,0
20210203,0
20210204,0
20210205,0
20210206,0
20210207,0
20210208,0
20210209,0
20210210,0
20210211,9.0
20210212,0
20210213,0
20210214,0
20210215,0
20210216,0
20210217,0
20210218,0
20210219,0
20210220,0
20210221,0
20210222,0
20210223,0
20210224,0
20210225,6.5
20210226,0
20210227,0
20210228,0
20210301,0
20210302,0
20210303,0
20210304,0
20210305,0
20210306,0
20210307,0
20210308,0
20210309,0
20210310,0
20210311,0
20210312,0
20210313,0
20210314,0
20210315,0
20210316,0
20210317,0
20210318,0
20210319,0
20210320,0
20210321,0
20210322,0
20210323,0
20210324,0
20210325,0
20210326,0
20210327,0
20210328,0
20210329,0
20210330,0
20210331,0
20210401,0
20210402,0
20210403,0
20210404,0
20210405,0
20210406,0
20210407,0
20210408,0
20210409,0
20210410,0
20210411,0
20210412,0
20210413,0
20210414,0
20210415,0
20210416,0
20210417,0
20210418,0
20210419,0
20210420,0
20210421,0
20210422,0
20210423,0
20210424,0
20210425,1.5
20210426,1.5
20210427,0.5
20210428,1.0
20210429,8.0
20210430,0
20210501,0
20210502,0
20210503,0
20210504,0
20210505,0
20210506,0
20210507,0
20210508,0
20210509,0
20210510,0
20210511,0
20210512,0
20210513,0
20210514,0
20210515,0
20210516,0
20210517,0
20210518,0
20210519,0
20210520,0
20210521,0
20210522,0
20210523,0
20210524,0
20210525,3.5
20210526,0
20210527,0
20210528,0
20210529,0.5
20210530,49.5
20210531,0.5
20210601,30.5
20210602,0
20210603,0
20210604,0.5
20210605,75.5
20210606,296.5
20210607,7.0
20210608,0
20210609,0
20210610,2.0
20210611,1.0
20210612,2.0
20210613,0.5
20210614,0
20210615,2.0
20210616,40.0
20210617,31.0
20210618,3.0
20210619,80.5
20210620,156.0
20210621,31.5
20210622,62.0
20210623,36.0
20210624,5.0
20210625,105.0
20210626,42.0
20210627,47.5
20210628,64.0
20210629,25.0
20210630,1.0
20210701,0
20210702,0
20210703,0
20210704,0.5
20210705,1.0
20210706,5.0
20210707,0
20210708,31.5
20210709,0
20210710,0
20210711,0
20210712,0
20210713,0
20210714,31.5
20210715,11.0
20210716,36.5
20210717,20.5
20210718,5.5
20210719,57.0
20210720,84.5
20210721,0
20210722,0.5
20210723,7.5
20210724,2.5
20210725,72.0
20210726,13.5
20210727,12.0
20210728,54.0
20210729,38.0
20210730,61.5
20210731,89.0
20210801,181.0
20210802,170.0
20210803,37.5
20210804,65.0
20210805,183.0
20210806,57.5
20210807,288.0
20210808,61.5
20210809,113.0
20210810,2.0
20210811,3.0
20210812,3.0
20210813,1.0
20210814,57.5
20210815,0.5
20210816,0
20210817,0
20210818,0
20210819,0.5
20210820,0
20210821,0.5
20210822,0
20210823,0
20210824,0
20210825,0.5
20210826,57.5
20210827,0
20210828,0
20210829,0
20210830,4.5
20210831,2.0
20210901,21.5
20210902,18.5
20210903,7.0
20210904,15.0
20210905,7.5
20210906,1.5
20210907,0
20210908,1.0
20210909,0
20210910,0
20210911,2.0
20210912,6.5
20210913,5.5
20210914,13.5
20210915,0
20210916,0
20210917,0
20210918,0
20210919,0
20210920,0.5
20210921,31.5
20210922,0
20210923,9.0
20210924,14.0
20210925,0
20210926,0
20210927,0
20210928,1.0
20210929,0
20210930,0
20211001,0
20211002,41.5
20211003,0
20211004,0.5
20211005,0
20211006,0
20211007,6.0
20211008,7.0
20211009,0
20211010,0
20211011,4.5
20211012,18.5
20211013,33.0
20211014,13.0
20211015,0
20211016,0
20211017,0
20211018,0
20211019,0
20211020,0
20211021,0
20211022,0
20211023,0
20211024,0
20211025,0
20211026,0
20211027,0
20211028,0
20211029,0
20211030,0
20211031,0
20211101,0
20211102,0
20211103,0
20211104,0
20211105,0
20211106,0
20211107,0
20211108,0
20211109,0
20211110,0
20211111,0
20211112,0
20211113,0
20211114,0
20211115,0
20211116,0
20211117,0
20211118,0
20211119,0
20211120,0
20211121,0
20211122,0
20211123,0
20211124,0
20211125,2.0
20211126,0.5
20211127,0
20211128,1.0
20211129,1.0
20211130,0
20211201,0
20211202,0
20211203,0
20211204,0
20211205,0
20211206,0
20211207,0
20211208,0
20211209,0
20211210,0
20211211,0
20211212,0
20211213,0
20211214,0
20211215,0
20211216,0
20211217,0
20211218,0
20211219,0
20211220,1.0
20211221,1.0
20211222,0
20211223,0
20211224,0
20211225,0
20211226,0
20211227,0
20211228,0
20211229,0
20211230,0
20211231,0
20220101,0
20220102,0
20220103,0
20220104,0
20220105,0
20220106,0
20220107,0
20220108,0
20220109,0
20220110,0
20220111,0
20220112,0
20220113,0
20220114,0
20220115,0
20220116,0
20220117,0
20220118,0
20220119,0
20220120,0
20220121,0
20220122,22.5
20220123,0
20220124,0
20220125,0
20220126,0
20220127,0
20220128,16.0
20220129,17.0
20220130,0
20220131,0
20220201,0
20220202,0
20220203,0
20220204,0
20220205,0
20220206,0
20220207,1.0
20220208,0
20220209,0
20220210,0
20220211,0
20220212,0
20220213,0
20220214,0
20220215,0
20220216,0
20220217,0
20220218,3.5
20220219,1.5
20220220,0
20220221,0
20220222,0
20220223,17.0
20220224,0.5
20220225,0
20220226,0
20220227,0
20220228,0
20220301,0
20220302,0
20220303,0
20220304,0
20220305,0
20220306,0
20220307,0
20220308,0
20220309,0
20220310,0
20220311,0
20220312,0
20220313,0
20220314,0
20220315,0
20220316,0
20220317,0
20220318,0
20220319,0.5
20220320,0
20220321,4.5
20220322,0
20220323,16.0
20220324,0.5
20220325,0
20220326,0
20220327,0
20220328,0
20220329,0
20220330,0
20220331,0
20220401,0
20220402,0
20220403,1.5
20220404,0
20220405,0
20220406,0
20220407,0
20220408,0
20220409,0
20220410,0
20220411,0
20220412,0
20220413,0
20220414,0
20220415,0
20220416,0
20220417,0
20220418,0
20220419,0
20220420,0
20220421,0
20220422,0
20220423,0
20220424,0
20220425,0
20220426,0
20220427,0
20220428,0
20220429,0
20220430,0
20220501,0
20220502,24.5
20220503,4.5
20220504,1.0
20220505,0.5
20220506,0
20220507,0
20220508,0
20220509,0
20220510,0
20220511,78.5
20220512,0
20220513,0
20220514,26.5
20220515,94.0
20220516,6.0
20220517,0
20220518,0
20220519,0
20220520,0
20220521,0
20220522,3.5
20220523,2.5
20220524,56.0
20220525,74.0
20220526,29.0
20220527,26.0
20220528,0
20220529,0
20220530,0
20220531,0
20220601,0
20220602,0
20220603,0
20220604,24.0
20220605,8.0
20220606,2.0
20220607,66.5
20220608,6.5
20220609,0
20220610,0
20220611,12.0
20220612,0
20220613,0
20220614,0
20220615,0
20220616,0
20220617,0
20220618,0
20220619,0
20220620,0
20220621,0
20220622,0
20220623,0
20220624,0
20220625,0
20220626,14.5
20220627,26.5
20220628,2.5
20220629,1.0
20220630,3.5
20220701,0
20220702,28.0
20220703,3.5
20220704,8.0
20220705,19.5
20220706,0
20220707,0
20220708,12.5
20220709,0
20220710,0
20220711,0
20220712,0
20220713,16.5
20220714,0
20220715,10.0
20220716,0.5
20220717,0
20220718,0
20220719,0
20220720,0
20220721,0
20220722,0
20220723,0
20220724,0
20220725,0
20220726,0.5
20220727,7.0
20220728,0
20220729,0
20220730,0
20220731,0.5
20220801,31.0
20220802,0.5
20220803,0.5
20220804,0
20220805,0
20220806,0
20220807,2.0
20220808,0
20220809,0
20220810,8.5
20220811,44.5
20220812,19.0
20220813,1.0
20220814,0.5
20220815,0.5
20220816,10.0
20220817,12.5
20220818,45.5
20220819,0
20220820,0
20220821,0
20220822,0
20220823,0.5
20220824,0.5
20220825,0
20220826,0
20220827,0
20220828,43.5
20220829,18.5
20220830,23.0
20220831,6.5
20220901,2.0
20220902,0
20220903,0
20220904,0
20220905,0
20220906,0
20220907,0
20220908,0
20220909,0
20220910,0
20220911,0
20220912,0
20220913,0
20220914,0
20220915,0
20220916,0
20220917,0
20220918,0
20220919,0
20220920,0
20220921,0
20220922,0
20220923,0
20220924,0
20220925,0
20220926,0
20220927,0
20220928,0
20220929,0
20220930,0
20221001,0
20221002,0
20221003,0
20221004,0
20221005,0
20221006,0
20221007,0
20221008,0
20221009,0
20221010,0
20221011,0
20221012,0
20221013,0
20221014,0
20221015,0
20221016,0
20221017,0
20221018,0
20221019,0
20221020,0
20221021,0
20221022,0
20221023,0
20221024,0
20221025,0
20221026,0
20221027,0
20221028,0
20221029,0
20221030,0
20221031,0
20221101,0
20221102,0
